,Fahrzeugklasse,Fahrzeugart_Code,Fahrzeugart,Marken_Code,Marke,Marke_und_Typ,Typ1,Typ2,Typ3,Typ4,Typengenehmigungs-Nr,Typengenehmigungs-Nr_Zusatz,Karosserieform_Code,Karosserieform,Farbe,Farbe_Zusatz,Sitzplätze,Sitzplätze_vorne,Stehplätze,Leergewicht,Nutzlast,Gesamtgewicht,Gesamtzugsgewicht,Anhängelast,Dachlast,Tankinhalt_Aufbaus,Hubraum,Zylinder,Leistung,Motorkennzeichen,Treibstoff_Code,Treibstoff,CO2,Emissionscode,Energieeffizienzkategorie,Getriebe_Code,Getriebe,Getriebe_Detailcode,Antrieb_Code,Antrieb,Achsen,Erstinverkehrsetzung_Jahr,Erstinverkehrsetzung_Monat,Erstinvekehrsetzung_Kanton,Erstinverkehrsetzung_Staat,Gebrauchtcode,Ersterfassung_Jahr,Ersterfassung_Monat,Schildfarbe_Code,Schildfarbe,Schildart_Code,Schildart,Inverkehrsetzung_Status_Code,Inverkehrsetzung_Kanton,PLZ,Ort,BFS-Gemeinde-Nr,Staat_Code,Staat,Halterart_Code,Halterart,Besondere_Verwendung_Code,Besondere_Verwendung,Unnamed: 63
2129,O4,90,Sachentransportanhänger,1701,ACKERMANN,Ackermann VA-F18/7.4e/VFKA,VA-F18/7.4e/VFKA,VA-F18/7.4e/VFKA,,,,X,139,Kühlkasten mit Hebebühne,Weiss,,0,0,0,5250,12750,18000,0,0,0,0,0,0,0.0,,,,,,,,,,,,2,2005,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1030,CH,Schweiz,3,juristisch,,,
1389586,M1,1,Personenwagen,3019,FIAT,Fiat Doblo 1.9 JTD PF,Doblo 1.9 JTD PF,Doblo,1.9,JTD PF,1FB280,,163,Limousine,Blau,,5,2,0,1415,525,1940,0,0,0,0,1910,4,88.0,,D,Diesel,163.0,B04,G,M,Mechanisch,M5,V,Vorderrad,2,2007,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,141,CH,Schweiz,2,weiblich,,,
407294,M1,1,Personenwagen,4009,AUDI,AUDI Q5 40 TDI quattro,Q5 40 TDI quattro,Q5,40,TDI quattro,1AG886,,161,Stationswagen,Blau,Metallic,5,2,0,1983,492,2475,0,0,75,0,1968,4,140,DETA,D,Diesel,144.0,B6d,D,M,Mechanisch,M7A,A,Allrad,2,2019,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4646,CH,Schweiz,3,juristisch,,,
243915,M1,1,Personenwagen,4009,AUDI,AUDI A4 Av qu 1.8TFSI,A4 Av qu 1.8TFSI,A4,Av,qu 1.8TFSI,1AC498,,161,Stationswagen,Grau,,5,2,0,1625,495,2120,0,0,90,0,1798,4,118.0,CDHB,B,Benzin,179.0,B5a,G,M,Mechanisch,M6,A,Allrad,2,2012,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4724,CH,Schweiz,1,männlich,,,
3212475,M1,1,Personenwagen,5235,MINI,MINI One,One,One,,,1MN428,,163,Limousine,Beige,Metallic,4,2,0,1135,375,1510,0,0,75,0,1397,4,70.0,,B,Benzin,138.0,B04,F,M,Mechanisch,M6,V,Vorderrad,2,2007,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3007,CH,Schweiz,2,weiblich,,,
3679396,M1,1,Personenwagen,4050,OPEL,OPEL Agila B 12,Agila B 12,Agila,B,12,1OB505,,163,Limousine,Grau,Metallic,5,2,0,1090,395,1485,0,0,35,0,1242,4,69.0,K12B,B,Benzin,119.0,B5b,E,M,Mechanisch,M5,V,Vorderrad,2,2011,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6613,CH,Schweiz,2,weiblich,,,
5905888,M1,1,Personenwagen,4017,VW,VW Tiguan 2.0TDI BMT,Tiguan 2.0TDI BMT,Tiguan,2.0TDI,BMT,1VD982,,163,Limousine,Schwarz,,5,2,0,1659,591,2250,0,0,100,0,1968,4,103,CFF,D,Diesel,150.0,B5b,F,M,Mechanisch,M6,A,Allrad,2,2011,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2275,CH,Schweiz,2,weiblich,,,
2358975,M1,1,Personenwagen,5608,JEEP,Jeep Renegade 2.0 TD,Renegade 2.0 TD,Renegade,2.0,TD,1JB176,,161,Stationswagen,Schwarz,,5,2,0,1700,380,2080,0,0,70,0,1956,4,103.0,55263088,D,Diesel,150.0,B6b,F,A,Automat,A9,A,Allrad,2,2016,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2953,CH,Schweiz,1,männlich,,,
4644128,O3,90,Sachentransportanhänger,1284,SIG,SIG 73,73,73,,,X,,108,Brücke,Grau,,0,0,0,0,3500,5350,0,0,0,0,0,0,0.0,,,,,,,,,,,,2,1973,5,Kanton,,,,,6.0,"Schwarz, Armeefahrzeug",N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4140,CH,Schweiz,4,unbekannt,,,
1455673,M1,1,Personenwagen,3019,FIAT,FIAT PANDA 1.2 8V,PANDA 1.2 8V,PANDA,1.2,8V,1FB789,,163,Limousine,Rot,,5,2,0,1015,0,1440,0,0,60,0,1242,4,51.0,,B,Benzin,120.0,B5b,F,M,Mechanisch,M5,V,Vorderrad,2,2013,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4184,CH,Schweiz,2,weiblich,,,
1540198,M1,1,Personenwagen,4023,FORD,FORD Focus 1.6i 16V,Focus 1.6i 16V,Focus,1.6i,16V,1FH681,,163,Limousine,Blau,Metallic,5,2,0,1257,483,1740,0,0,75,0,1596,4,85.0,,B,Benzin,157.0,B04,G,M,Mechanisch,M5,V,Vorderrad,2,2007,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5539,CH,Schweiz,1,männlich,,,
2911899,N1,30,Lieferwagen,4043,MERCEDES-BENZ,MERCEDES-BENZ 309 CDI,309 CDI,309,CDI,,3MG545,,108,Brücke,Rot,,3,3,0,2200,1300,3500,0,2800,100,0,2148,4,65,,D,Diesel,,A04,,M,Mechanisch,M6,H,Hinterrad,2,2007,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,307,CH,Schweiz,3,juristisch,,,
3770073,M1,1,Personenwagen,4050,OPEL,OPEL Grandland X 12XHT,Grandland X 12XHT,Grandland,X,12XHT,1OC603,,163,Limousine,Schwarz,,5,2,0,1362,598,1960,0,0,85,0,1199,3,96.0,EB2DTS / HN02,B,Benzin,120.0,B6b,D,A,Automat,A6,V,Vorderrad,2,2018,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1701,CH,Schweiz,1,männlich,,,
944521,N1,30,Lieferwagen,2026,CITROEN,Citroen Berlingo,Berlingo,Berlingo,,,,X,147,Kasten,Weiss,,2,2,0,1475,485,1960,0,0,75,0,1587,4,66.0,,B,Benzin,,B04,,M,Mechanisch,M5,V,Vorderrad,2,2009,10,Kanton,Deutschland,A,2011.0,3.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4946,CH,Schweiz,3,juristisch,,,
1725486,N1,30,Lieferwagen,4023,FORD,FORD Connect 230L,Connect 230L,Connect,230L,,3FE940,,147,Kasten,Blau,,2,2,0,1585,755,2340,0,0,100,0,1753,4,66.0,R3PA,D,Diesel,164.0,B04,,M,Mechanisch,M5,V,Vorderrad,2,2010,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6291,CH,Schweiz,3,juristisch,,,
1812976,L3,60,Motorrad,5520,HARLEY-DAVIDSON,HARLEY-DAVIDSON FLSTSB,FLSTSB,FLSTSB,,,6HB477,,0,---,Schwarz,,2,1,0,408,113,521,0,0,0,0,1585,2,56.0,,B,Benzin,,C03,,M,Mechanisch,M6,H,Hinterrad,2,2010,4,Kanton,,,,,1.0,Weiss (Motorrad),N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2135,CH,Schweiz,1,männlich,,,
2852618,M1,1,Personenwagen,4043,MERCEDES-BENZ,MERCEDES-BENZ C 180,C 180,C,180,,1M2301,,163,Limousine,Schwarz,,5,2,0,1320,510,1830,0,0,100,0,1798,4,90,,B,Benzin,,B01,,A,Automat,A4,H,Hinterrad,2,1994,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,561,CH,Schweiz,1,männlich,,,
1567410,M1,1,Personenwagen,4023,FORD,FORD Kuga 1.5 SCTI 4x4,Kuga 1.5 SCTI 4x4,Kuga,1.5,SCTI 4x4,1FK308,,163,Limousine,Braun,Metallic,5,2,0,1756,444,2200,0,0,75,0,1498,4,134.0,M9MA,B,Benzin,171.0,B6b,G,A,Automat,A6,A,Allrad,2,2017,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4183,CH,Schweiz,1,männlich,,,
969352,M1,1,Personenwagen,2026,CITROEN,CITROEN C5 3.0i V6,C5 3.0i V6,C5,3.0i,V6,1CD589,,163,Limousine,Blau,Metallic,5,2,0,1595,425,2020,0,0,75,0,2946,6,152.0,,B,Benzin,226.0,B03,G,M,Mechanisch,M5,V,Vorderrad,2,2002,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6458,CH,Schweiz,1,männlich,,,
3458081,M1,1,Personenwagen,5063,NISSAN,NISSAN Qashqai,Qashqai,Qashqai,,,1NA925,,161,Stationswagen,Grau,Metallic,5,2,0,1600,430,2030,0,0,75,0,1598,4,96,R9M,D,Diesel,133.0,B6b,C,M,Mechanisch,M6,A,Allrad,2,2016,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3204,CH,Schweiz,1,männlich,,,
2258396,M1,1,Personenwagen,6320,HYUNDAI,HYUNDAI Tucson 2.0 CRDI,Tucson 2.0 CRDI,Tucson,2.0,CRDI,1HC111,,161,Stationswagen,Beige,,5,2,0,1854,396,2250,4150,1900,100,0,1995,4,136.0,D4HA,D,Diesel,170.0,B6b,G,A,Automat,A6,A,Allrad,2,2018,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,131,CH,Schweiz,1,männlich,,,
4740443,M1,1,Personenwagen,6306,SKODA,SKODA Fabia C 1.2,Fabia C 1.2,Fabia,C,1.2,1SF982,,161,Stationswagen,Schwarz,,5,2,0,1192,396,1588,0,0,75,0,1197,4,66,CJZC,B,Benzin,107.0,B6b,C,M,Mechanisch,M5,V,Vorderrad,2,2016,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5727,CH,Schweiz,1,männlich,,,
4336062,M1,1,Personenwagen,2082,RENAULT,Renault Modus 1.6 16V,Modus 1.6 16V,Modus,1.6,16V,1RA889,,163,Limousine,Schwarz,Metallic,5,2,0,1345,377,1722,0,0,80,0,1598,4,82.0,K4MC8??,B,Benzin,179.0,B04,G,A,Automat,A4,V,Vorderrad,2,2008,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5886,CH,Schweiz,1,männlich,,,
1311691,,43,Landwirt. Traktor,3019,FIAT,FIAT 50-66 DT,50-66 DT,50-66,DT,,4F5013,,0,---,Braun,,1,1,0,2130,1370,3500,0,10050,0,0,2708,3,36.7,,D,Diesel,,F00,,M,Mechanisch,,A,Allrad,2,1988,1,Kanton,,,,,3.0,"Grün, Landw. Fahrzeug",N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3405,CH,Schweiz,1,männlich,,,
3339085,M1,1,Personenwagen,6533,MITSUBISHI,MITSUBISHI Colt 1.3 CT,Colt 1.3 CT,Colt,1.3,CT,1MK508,,161,Stationswagen,Grau,Metallic,5,2,0,1050,415,1465,0,0,50,0,1332,4,70.0,4A90,B,Benzin,119.0,B5a,E,M,Mechanisch,M5,V,Vorderrad,2,2011,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4721,CH,Schweiz,1,männlich,,,
1636152,M1,1,Personenwagen,4023,FORD,Ford Fiesta 1.4i,Fiesta 1.4i,Fiesta,1.4i,,1FH809,,163,Limousine,Schwarz,Metallic,5,2,0,1054,441,1495,0,0,50,0,1388,4,71.0,,B,Benzin,133.0,B04,F,M,Mechanisch,M5,V,Vorderrad,2,2009,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4021,CH,Schweiz,2,weiblich,,,
4533321,M1,1,Personenwagen,6903,SEAT,SEAT Leon 1.4 TSI,Leon 1.4 TSI,Leon,1.4,TSI,1XD268,,163,Limousine,Grau,,5,2,0,1324,495,1819,0,0,75,0,1390,4,92.0,,B,Benzin,145.0,B5a,G,M,Mechanisch,M6,V,Vorderrad,2,2013,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,120,CH,Schweiz,1,männlich,,,
1646604,M1,1,Personenwagen,4023,FORD,FORD C-MAX 1.0 SCTi,C-MAX 1.0 SCTi,C-MAX,1.0,SCTi,1FJ573,,163,Limousine,Weiss,,5,2,0,1449,451,1900,0,0,75,0,998,3,92.0,M1DA,B,Benzin,117.0,B5b,D,M,Mechanisch,M6,V,Vorderrad,2,2015,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5586,CH,Schweiz,2,weiblich,,,
3759471,M1,1,Personenwagen,4050,OPEL,OPEL Crossland X 12XHT,Crossland X 12XHT,Crossland,X,12XHT,1OC586,,163,Limousine,Schwarz,Metallic,5,2,0,1360,445,1805,0,0,50,0,1199,3,81,EB2DT / HN01,B,Benzin,123.0,B6b,E,A,Automat,A6,V,Vorderrad,2,2018,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1061,CH,Schweiz,1,männlich,,,
3995038,L3,60,Motorrad,3910,PIAGGIO,PIAGGIO Typhoon 50 2T,Typhoon 50 2T,Typhoon,50,2T,6PA586,,285,Roller,Grau,Metallic,2,1,0,181,109,290,0,0,0,0,49,1,3.1,,B,Benzin,,C03,,S,Stufenlos,S,H,Hinterrad,2,2012,6,Kanton,,,,,1.0,Weiss (Motorrad),N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,86,CH,Schweiz,1,männlich,,,
1275895,,43,Landwirt. Traktor,4157,FENDT,FENDT 144 0,144 0,144,0,,425927,,0,---,Grün,,3,1,0,1810,0,1810,0,6000,0,0,2826,3,25.8,,D,Diesel,,F00,,M,Mechanisch,M,H,Hinterrad,2,1978,6,Kanton,,,,,3.0,"Grün, Landw. Fahrzeug",N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4010,CH,Schweiz,1,männlich,,,
3152841,M1,1,Personenwagen,4043,MERCEDES-BENZ,Mercedes-Benz B 220 4M,B 220 4M,B,220,4M,,X,163,Limousine,Braun,,5,2,0,1505,525,2030,0,0,50,0,1991,4,135,,B,Benzin,,B6b,,M,Mechanisch,M7A,A,Allrad,2,2014,3,Kanton,Deutschland,A,2014.0,8.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4401,CH,Schweiz,1,männlich,,,
254368,M1,1,Personenwagen,4009,AUDI,AUDI A3,A3,A3,,,X,,163,Limousine,Schwarz,Metallic,5,2,0,1370,280,1650,0,0,0,0,1595,0,75.0,,B,Benzin,,B04,,M,Mechanisch,,V,Vorderrad,2,2002,2,Kanton,Deutschland,A,2009.0,12.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6292,CH,Schweiz,2,weiblich,,,
4608584,M1,1,Personenwagen,6903,SEAT,SEAT Alhambra,Alhambra,Alhambra,,,1SB757,,163,Limousine,Grau,Metallic,7,2,0,1872,638,2510,0,0,75,0,1896,4,85.0,AUY,D,Diesel,211.0,B03,G,,,A5,V,Vorderrad,2,2004,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,329,CH,Schweiz,3,juristisch,,,
5776644,M1,1,Personenwagen,4017,VW,VW Caddy 1.2 TSI,Caddy 1.2 TSI,Caddy,1.2,TSI,1VE151,,163,Limousine,Grün,,5,2,0,1432,748,2180,0,0,100,0,1197,4,77,CBZB,B,Benzin,156.0,B5b,G,M,Mechanisch,M5,V,Vorderrad,2,2011,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,54,CH,Schweiz,1,männlich,,,
977324,M1,1,Personenwagen,2026,CITROEN,CITROEN C3 1.1i,C3 1.1i,C3,1.1i,,1CD725,,163,Limousine,Blau,,5,2,0,1122,361,1483,0,0,60,0,1124,4,44.1,,B,Benzin,143.0,B04,G,M,Mechanisch,M5,V,Vorderrad,2,2009,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4821,CH,Schweiz,3,juristisch,,,
6227647,M1,1,Personenwagen,4017,VW,VW Polo 1.2 TSI BMT,Polo 1.2 TSI BMT,Polo,1.2,TSI BMT,1VE924,,163,Limousine,Grau,Metallic,5,2,0,1218,392,1610,0,0,75,0,1197,4,66,CJZC,B,Benzin,107.0,B6b,B,M,Mechanisch,M5,V,Vorderrad,2,2015,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,2,weiblich,,,
1159768,M1,1,Personenwagen,3500,DACIA,DACIA Lodgy dCi110,Lodgy dCi110,Lodgy,dCi110,,1DC980,,161,Stationswagen,Grau,,7,2,0,1280,643,1923,0,0,80,0,1461,4,80.0,K9KG6,D,Diesel,105.0,B6b,A,M,Mechanisch,M6,V,Vorderrad,2,2016,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,1,männlich,,,
2867719,M1,1,Personenwagen,4043,MERCEDES-BENZ,MERCEDES-BENZ CLC 200 Komp,CLC 200 Komp,CLC,200,Komp,1MD602,,163,Limousine,Blau,Metallic,4,2,0,1500,450,1950,0,0,100,0,1796,4,135.0,,B,Benzin,196.0,B04,G,M,Mechanisch,M6,H,Hinterrad,2,2008,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,97,CH,Schweiz,1,männlich,,,
2110518,O2,90,Sachentransportanhänger,8513,HUMBAUR,HUMBAUR HK 1015,HK 1015,HK,1015,,9HC240,,147,Kasten,Weiss,,0,0,0,390,910,1300,0,0,0,0,0,0,0,,,,,,,,,,,,1,2013,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,131,CH,Schweiz,3,juristisch,,,
2012549,M1,1,Personenwagen,5024,HONDA,HONDA CR-V 2.2 CTDI,CR-V 2.2 CTDI,CR-V,2.2,CTDI,1HA339,,161,Stationswagen,Schwarz,,5,2,0,1782,438,2220,0,1500,80,0,2199,4,110.0,,D,Diesel,195.0,B5a,G,A,Automat,A5,A,Allrad,2,2010,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6621,CH,Schweiz,1,männlich,,,
5248224,N1,30,Lieferwagen,7107,TOYOTA,TOYOTA Hiace 2.5D 4WD,Hiace 2.5D 4WD,Hiace,2.5D,4WD,3TA459,,147,Kasten,Weiss,,3,3,0,2120,880,3000,0,0,100,0,2494,4,86,,D,Diesel,246.0,B04,,M,Mechanisch,M5,A,Allrad,2,2011,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,83,CH,Schweiz,3,juristisch,,,
1345503,M1,1,Personenwagen,3019,FIAT,FIAT Multipla Bipower,Multipla Bipower,Multipla,Bipower,,1FB133,,163,Limousine,Grau,Metallic,6,3,0,1545,505,2050,0,0,80,0,1596,4,76.0,,Y,Erdgas / Benzin (CNG),167.0,B03,F,M,Mechanisch,M5,V,Vorderrad,2,2005,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,312,CH,Schweiz,1,männlich,,,
394603,M1,1,Personenwagen,4009,AUDI,AUDI A4 Av. qu. 2.0TSI,A4 Av. qu. 2.0TSI,A4,Av.,qu. 2.0TSI,1AE351,,161,Stationswagen,Grau,Metallic,5,2,0,1689,441,2130,0,0,90,0,1984,4,185,CYRB,B,Benzin,144.0,B6b,F,M,Mechanisch,M7A,A,Allrad,2,2017,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,371,CH,Schweiz,1,männlich,,,
1118223,M1,1,Personenwagen,3500,DACIA,DACIA Sandero 1.2  75,Sandero 1.2  75,Sandero,1.2,75,1DC926,,163,Limousine,Blau,,5,2,0,1073,427,1500,0,0,80,0,1149,4,55,D4FF7??,B,Benzin,135.0,B5b,E,M,Mechanisch,M5,V,Vorderrad,2,2014,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2829,CH,Schweiz,2,weiblich,,,
4205422,M1,1,Personenwagen,2082,RENAULT,RENAULT Clio 90,Clio 90,Clio,90,,1RC251,,163,Limousine,Schwarz,Metallic,5,2,0,1092,508,1600,0,0,80,0,898,3,66,H4BB4,B,Benzin,105.0,B6b,D,M,Mechanisch,M5,V,Vorderrad,2,2016,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6640,CH,Schweiz,2,weiblich,,,
1282418,T2,43,Landwirt. Traktor,4157,FENDT,Fendt 208 Vario,208 Vario,208,Vario,,,X,308,Kabine,Grün,,2,2,0,4350,1850,6200,0,35000,0,0,3298,3,60.0,,D,Diesel,,F02,,H,Hydrostat,H,A,Allrad,2,2010,10,Kanton,Oesterreich,A,2011.0,4.0,3.0,"Grün, Landw. Fahrzeug",N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4258,CH,Schweiz,3,juristisch,,,
5249748,,30,Lieferwagen,7107,TOYOTA,Toyota Hiace 4WD,Hiace 4WD,Hiace,4WD,,3T4034,M,147,Kasten,Blau,Metallic,9,3,0,1730,1170,2900,0,2000,150,0,2437,4,88,,B,Benzin,,B01,,M,Mechanisch,M10,A,Allrad,2,1995,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1510,CH,Schweiz,1,männlich,,,
4451466,M1,1,Personenwagen,6408,SAAB,SAAB 900 CABRIO 2.0T,900 CABRIO 2.0T,900,CABRIO,2.0T,1SA106,,176,Offen mit Verdeck / Hardtop,Schwarz,,4,2,0,1480,350,1830,0,0,100,0,1985,4,136.0,,B,Benzin,269.0,B01,G,M,Mechanisch,M5,V,Vorderrad,2,1998,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6718,CH,Schweiz,1,männlich,,,
5018558,M1,1,Personenwagen,7116,SUBARU,SUBARU Forester2.0X AWD,Forester2.0X AWD,Forester2.0X,AWD,,1SC736,,161,Stationswagen,Blau,Metallic,5,2,0,1565,450,2015,0,1500,80,0,1995,4,110.0,FB20,B,Benzin,174.0,B5b,G,A,Automat,A4,A,Allrad,2,2013,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,576,CH,Schweiz,1,männlich,,,
6262351,M1,1,Personenwagen,4017,VW,VW Sharan 2.0D4M BMT,Sharan 2.0D4M BMT,Sharan,2.0D4M,BMT,1VD987,,163,Limousine,Grau,Metallic,7,2,0,1918,662,2580,0,0,100,0,1968,4,103,CFFB,D,Diesel,162.0,B5b,F,M,Mechanisch,M6,A,Allrad,2,2013,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3392,CH,Schweiz,1,männlich,,,
1502296,O2,90,Sachentransportanhänger,8674,FLIEGL,FLIEGL EDK20,EDK20,EDK20,,,X,,151,Kippbrücke,Grau,,0,0,0,600,2070,2670,0,0,0,0,0,0,0,,,,,,,,,,,,1,2017,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1407,CH,Schweiz,3,juristisch,,,
4716621,M1,1,Personenwagen,6306,SKODA,SKODA Octavia C RS 230,Octavia C RS 230,Octavia,C,RS 230,1SG248,,161,Stationswagen,Blau,Metallic,5,2,0,1532,421,1953,0,0,75,0,1984,4,169.0,CHHA,B,Benzin,149.0,B6b,F,M,Mechanisch,M6A,V,Vorderrad,2,2017,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5890,CH,Schweiz,1,männlich,,,
5529380,,52,Landw. Arbeitskarren,2999,UEBRIGE (SIEHE TYP),Sauerberger SH 500,Sauerberger SH 500,Sauerberger,SH,500,X,,158,Ladeschaufel,Rot,,1,1,0,2900,0,2900,0,0,0,0,2216,4,38,,D,Diesel,,D02,,H,Hydrostat,H2,A,Allrad,2,2015,2,Kanton,,,,,3.0,"Grün, Landw. Fahrzeug",N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,230,CH,Schweiz,1,männlich,,,
110211,O4,90,Sachentransportanhänger,46,AS,AS Fors 12-15,Fors 12-15,Fors,12-15,,,X,255,Wechselabrollaufbau Haken,Rot,,0,0,0,2740,11260,14000,0,0,0,0,0,0,0,,,,,,,,,,,,2,2004,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,977,CH,Schweiz,3,juristisch,,,
6255376,M1,1,Personenwagen,4017,VW,VW Sharan,Sharan,Sharan,,,,X,163,Limousine,Grau,,7,2,0,1740,770,2510,0,0,75,0,1968,4,103.0,,D,Diesel,,B04,,M,Mechanisch,M6,V,Vorderrad,2,2009,11,Kanton,Deutschland,A,2009.0,11.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,412,CH,Schweiz,1,männlich,,,
6259169,M1,1,Personenwagen,4017,VW,VW Sharan 2.0TDI BMT 4M,Sharan 2.0TDI BMT 4M,Sharan,2.0TDI,BMT 4M,X,,163,Limousine,Grau,,6,2,0,1945,605,2550,0,2400,100,0,1968,4,103,,D,Diesel,,B5b,,M,Mechanisch,,A,Allrad,2,2012,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6142,CH,Schweiz,2,weiblich,,,
716216,M1,1,Personenwagen,4012,BMW,BMW 320d xDrive T,320d xDrive T,320d,xDrive,T,1BB665,,161,Stationswagen,Grau,,5,2,0,1680,465,2145,0,0,75,0,1995,4,130.0,,D,Diesel,159.0,B04,F,A,Automat,A6,A,Allrad,2,2009,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6607,CH,Schweiz,1,männlich,,,
